id,filepath,filename,extension,frontmatter_status,frontmatter
4884,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 161 (Cpt20250922 185651)-9.webp,Capítulo 161 (Cpt20250922 185651)-9,.webp,,
4885,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 161 (Cpt20250922 185651).webp,Capítulo 161 (Cpt20250922 185651),.webp,,
4886,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 165 - Vile Palace Of Sliding Doors 2-1.webp,Capítulo 165 - Vile Palace Of Sliding Doors 2-1,.webp,,
4887,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 165 - Vile Palace Of Sliding Doors 2-2.webp,Capítulo 165 - Vile Palace Of Sliding Doors 2-2,.webp,,
4888,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 165 - Vile Palace Of Sliding Doors 2-3.webp,Capítulo 165 - Vile Palace Of Sliding Doors 2-3,.webp,,
4889,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 165 - Vile Palace Of Sliding Doors 2.webp,Capítulo 165 - Vile Palace Of Sliding Doors 2,.webp,,
4890,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 33 -- Fake Marriage - Part 2.webp,Capítulo 33 -- Fake Marriage - Part 2,.webp,,
4891,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Capítulo 5 - Curse.webp,Capítulo 5 - Curse,.webp,,
4892,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Tsugumomo\agregados\Tsugumomo.webp,Tsugumomo,.webp,,
4893,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Vampeerz\agregados\Capítulo 001 - Encounter-1.webp,Capítulo 001 - Encounter-1,.webp,,
4894,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Vampeerz\agregados\Capítulo 001 - Encounter.webp,Capítulo 001 - Encounter,.webp,,
4895,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Vampeerz\agregados\Vampeerz-1.webp,Vampeerz-1,.webp,,
4896,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Vampeerz\agregados\Vampeerz-2.webp,Vampeerz-2,.webp,,
4897,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Vampeerz\agregados\Vampeerz.webp,Vampeerz,.webp,,
4898,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Capítulo 026 - Friends-1.webp,Capítulo 026 - Friends-1,.webp,,
4899,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Capítulo 026 - Friends.webp,Capítulo 026 - Friends,.webp,,
4900,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Volume 02 (Vl20250901 125857).webp,Volume 02 (Vl20250901 125857),.webp,,
4901,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Wakaba-san Chi no Aoi Koi-1.webp,Wakaba-san Chi no Aoi Koi-1,.webp,,
4902,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Wakaba-san Chi no Aoi Koi-2.webp,Wakaba-san Chi no Aoi Koi-2,.webp,,
4903,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Wakaba-san Chi no Aoi Koi-3.webp,Wakaba-san Chi no Aoi Koi-3,.webp,,
4904,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Wakaba-san Chi no Aoi Koi-4.webp,Wakaba-san Chi no Aoi Koi-4,.webp,,
4905,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Wakaba-san Chi no Aoi Koi-5.webp,Wakaba-san Chi no Aoi Koi-5,.webp,,
4906,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Wakaba-san Chi no Aoi Koi\agregados\Wakaba-san Chi no Aoi Koi.webp,Wakaba-san Chi no Aoi Koi,.webp,,
4907,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-1.webp",Arco - Harvest Festival Arc-1,.webp,,
4908,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-2.webp",Arco - Harvest Festival Arc-2,.webp,,
4909,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-3.webp",Arco - Harvest Festival Arc-3,.webp,,
4910,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-4.webp",Arco - Harvest Festival Arc-4,.webp,,
4911,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-5.webp",Arco - Harvest Festival Arc-5,.webp,,
4912,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-6.webp",Arco - Harvest Festival Arc-6,.webp,,
4913,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc-7.webp",Arco - Harvest Festival Arc-7,.webp,,
4914,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Harvest Festival Arc.webp",Arco - Harvest Festival Arc,.webp,,
4915,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Arco - Musical Festival Arc.webp",Arco - Musical Festival Arc,.webp,,
4916,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Capítulo 024 (Cpt20251117 204325).webp",Capítulo 024 (Cpt20251117 204325),.webp,,
4917,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Capítulo 109 - Clara's Toybox.webp",Capítulo 109 - Clara's Toybox,.webp,,
4918,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Capítulo 248 - Lurking Archer-1.webp",Capítulo 248 - Lurking Archer-1,.webp,,
4919,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Capítulo 248 - Lurking Archer.webp",Capítulo 248 - Lurking Archer,.webp,,
4920,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Capítulo 257 - The Call of Pain.webp",Capítulo 257 - The Call of Pain,.webp,,
4921,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Volume 02 (Vl20251117 205152).webp",Volume 02 (Vl20251117 205152),.webp,,
4922,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Volume 03 (Vl20251117 205225).webp",Volume 03 (Vl20251117 205225),.webp,,
4923,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Welcome to Demon School, Iruma-kun\agregados\Welcome to Demon School, Iruma-kun.webp","Welcome to Demon School, Iruma-kun",.webp,,
4924,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Yokohama Shopping Log\agregados\Yokohama Shopping Log-1.webp,Yokohama Shopping Log-1,.webp,,
4925,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Yokohama Shopping Log\agregados\Yokohama Shopping Log-2.webp,Yokohama Shopping Log-2,.webp,,
4926,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Yokohama Shopping Log\agregados\Yokohama Shopping Log.webp,Yokohama Shopping Log,.webp,,
4927,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Yotsuba to!\agregados\Capítulo 002 (Cpt20251023 214426)-1.webp,Capítulo 002 (Cpt20251023 214426)-1,.webp,,
4928,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Yotsuba to!\agregados\Capítulo 002 (Cpt20251023 214426).webp,Capítulo 002 (Cpt20251023 214426),.webp,,
4929,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Yotsuba to!\agregados\Yotsuba to!.webp,Yotsuba to!,.webp,,
4930,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Mangás (Mídia)\Youkaku no Majoromi\agregados\Youkaku no Majoromi.webp,Youkaku no Majoromi,.webp,,
4931,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A - Episódios de Newsletters Soltos\A - Episódios de Newsletters Soltos.md,A - Episódios de Newsletters Soltos,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Newsletters (Categoria)]]'], 'nota': ['-'], 'status': ['[[Atual]]'], 'status_midia': ['[[md - Contínua]]']}"
4932,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A - Episódios de Newsletters Soltos\Sobre exercício de escrita contínua.md,Sobre exercício de escrita contínua,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter', 'exercicio_pessoal'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4933,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\7 Ways to Think Differently About Time.md,7 Ways to Think Differently About Time,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]'], 'modified': '2025-12-19 10:18:26'}"
4934,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\A Year of Mental Health.md,A Year of Mental Health,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Newsletters (Categoria)]]'], 'nota': ['[[4 - Bom]]'], 'status': ['[[Atual]]'], 'status_midia': ['[[md - Contínua]]']}"
4935,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\Costs and Benefits of Following Your Changing Interests.md,Costs and Benefits of Following Your Changing Interests,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4936,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\Do You Ever Feel 'Too Sensitive'.md,Do You Ever Feel 'Too Sensitive',.md,FrontmatterStatus.VALID,"{'aliases': ['Do You Ever Feel ""Too Sensitive?""'], 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4937,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\Everyone’s Connected, Everyone’s Lonely.md","Everyone’s Connected, Everyone’s Lonely",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4938,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\How Valuable Were Your Last 40 Minutes.md,How Valuable Were Your Last 40 Minutes,.md,FrontmatterStatus.VALID,"{'aliases': ['How Valuable Were Your Last 40 Minutes?'], 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4939,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\If You’re a Deep Thinker, You Might Not Be a Quick Thinker.md","If You’re a Deep Thinker, You Might Not Be a Quick Thinker",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4940,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\Instead of a Gratitude Journal, Try Making a Failure Log.md","Instead of a Gratitude Journal, Try Making a Failure Log",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4941,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\It's Better to Win the Bronze Medal.md,It's Better to Win the Bronze Medal,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4942,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\Not Finishing Things Is One of the Great Joys of Life.md,Not Finishing Things Is One of the Great Joys of Life,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]', '[[Revisada]]'], 'status_midia': ['[[md - Finalizada]]'], 'created': '2025-12-07 10:51:57', 'modified': '2025-12-07 10:52:07'}"
4943,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\The Feelings Wheel - Beyond Good, Bad, and Fine.md","The Feelings Wheel - Beyond Good, Bad, and Fine",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4944,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\The Psychology of No Return - Why We Hate Going Back Even When It’s Faster.md,The Psychology of No Return - Why We Hate Going Back Even When It’s Faster,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]', '[[Revisada]]'], 'status_midia': ['[[md - Finalizada]]'], 'created': '2025-12-07 10:53:35', 'modified': '2025-12-08 14:12:57'}"
4945,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\A Year of Mental Health\What's In the Box. You Might Never Know.md,What's In the Box. You Might Never Know,.md,FrontmatterStatus.VALID,"{'aliases': [""What's In the Box? You Might Never Know""], 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4946,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\'Will I ever overcome my anxiety'.md,'Will I ever overcome my anxiety',.md,FrontmatterStatus.VALID,"{'aliases': ['""Will I ever overcome my anxiety?""'], 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4947,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\3 healthier alternatives to 'I don’t care what people think.'.md,3 healthier alternatives to 'I don’t care what people think.',.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]'], 'created': '2026-03-01 11:44:18', 'modified': '2026-03-04 14:11:49'}"
4948,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\5 Things to Try When Talking About Yourself Feels Impossible.md,5 Things to Try When Talking About Yourself Feels Impossible,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4949,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\7 Little-Known Ways Social Anxiety Can Show Up in Everyday Life.md,7 Little-Known Ways Social Anxiety Can Show Up in Everyday Life,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4950,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\agregados,agregados,,,
4951,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to Be Good to Yourself When You're Hard on Yourself.md,How to Be Good to Yourself When You're Hard on Yourself,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Newsletters (Categoria)]]'], 'nota': ['[[5 - Ótimo]]'], 'status': ['[[Atual]]'], 'status_midia': ['[[md - Contínua]]']}"
4952,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to handle chronic dissatisfaction.md,How to handle chronic dissatisfaction,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4953,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to move forward after a regret you can’t undo.md,How to move forward after a regret you can’t undo,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]'], 'created': '2026-01-31 14:16:13', 'modified': '2026-01-31 14:16:40'}"
4954,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to recover from a big, public mistake.md","How to recover from a big, public mistake",.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4955,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to resist the urge to optimize everything.md,How to resist the urge to optimize everything,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4956,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to Stop Overthinking Social Interactions (Part 1 of 2).md,How to Stop Overthinking Social Interactions (Part 1 of 2),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4957,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\How to Stop Overthinking Social Interactions (Part 2 of 2).md,How to Stop Overthinking Social Interactions (Part 2 of 2),.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
4958,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Newsletters (Mídia)\How to Be Good to Yourself When You're Hard on Yourself\Three concrete ways to grow your self-acceptance.md,Three concrete ways to grow your self-acceptance,.md,FrontmatterStatus.VALID,"{'aliases': None, 'tags': ['midia/newsletter'], 'categorias': ['[[Episódios (Categoria)]]'], 'status': ['[[Completa]]'], 'status_midia': ['[[md - Finalizada]]']}"
